8406:699,5287,1762,431,891,398,1187,2162,692,2172
38431:17,1424,530,2185,5542,6011,2953,4996,1567,1866
9864:9387,190,3,17,692,2172,86,73,303,66
33432:194,3704,2937,1451,5575,3223,4414,1305,179,1937
25976:1730,9354,2917,1044,10600,9572,352,6527,5582,1784
36564:986,81,3522,3028,4627,17,302,654,76,616
21082:53341,45423,224,2917,813,1243,4008,3142,4702,211
33454:5287,15914,17,302,654,76,616,58,8,866
2243:119,559,17,472,2369,327,2268,986,4364,1196
21945:1243,17,302,654,76,616,58,8,866,84
4009:2239,46276,12512,17,1403,1023,642,327,656,1551
12601:51041,14012,17,754,1762,1744,1187,2162,500,2139
14615:802,827,17,302,654,76,616,58,8,866
24965:224,17,302,654,76,616,58,8,866,84
6290:18315,3191,17,837,189,4904,4204,614,1243,4048
3702:901,17,273,1243,14237,6901,7048,1435,8873,1161
6013:17,2944,7029,3599,3376,3191,3265,3409,11720,1382
16642:59616,2852,301,6759,1243,13016,15914,4171,10163,9916
35518:17,302,654,76,616,58,8,866,84,29
30304:17,2484,302,654,76,616,58,8,866,84
42005:17,1240,302,654,76,616,58,8,866,84
3237:224,14237,1243,17,302,654,76,616,58,8
7708:8,15914,2917,1845,17,302,654,76,616,58
47703:669,7225,17,302,654,76,616,58,8,866
40712:99642,698,17,302,654,76,616,58,8,866
39896:669,17,302,654,76,616,58,8,866,84
39458:70,731,1344,3137,5767,780,1276,262,986,2241
16217:301,5480,984,12722,719,8009,2917,1243,1124,5538
43359:17,495,1476,3223,4414,1305,179,1086,1549,3234
16465:17,813,1243,3177,13567,10648,9024,8733,8252,8009
32776:3514,301,11459,1795,4833,708,1240,717,8199,1243
16878:302,1231,3231,1624,1960,490,4967,3304,2944,3144
34172:675,128,17,1212,1243,4816,4522,3163,2901,2770
4796:4622,698,1243,17,302,654,76,616,58,8
32205:224,1730,5097,17,302,654,76,616,58,8
15466:1030,1884,17,302,654,76,616,58,8,866
9570:81,2934,10610,2447,4643,13863,13599,11993,14960,10308
33868:17,1243,302,654,76,616,58,8,866,84
51754:17,302,654,76,616,58,8,866,84,29
13295:559,302,4174,4904,194,892,2233,2369,510,449
29582:840,17,2369,302,654,76,616,58,8,866
24349:17,5998,422,4904,73,3223,495,1089,3233,182
41979:12720,17,302,654,76,616,58,8,866,84
21288:17,162,1102,6,101,1535,45,62,409,58
18261:81,1243,813,17,302,654,76,616,58,8
26615:500,902,17,302,654,76,616,58,8,866
13177:24761,17,409,965,1653,813,15,518,3448,650
4303:1684,17,1624,1960,3304,2944,3144,1444,2429,1475
16898:2917,17,302,654,76,616,58,8,866,84
6076:65,17,1231,3231,1624,1960,490,4967,3304,2944
40069:669,7225,813,17,302,654,76,616,58,8
23133:3514,301,574,813,1795,11459,4833,717,708,14237
1952:17,1424,530,2185,5542,6011,2953,4996,1567,3711
11211:17,1243,302,654,76,616,58,8,866,84
21912:28541,11626,2982,301,908,1231,3231,8579,5567,4904
21139:669,4627,3522,3028,2917,17,302,654,76,616
2735:262,3107,1527,1240,5575,4536,7029,8009,4993,5363
25298:17,2917,1164,13683,7031,5183,4877,4724,17131,2292
23827:70,14237,8009,5582,731,1344,3137,5767,780,1276
18852:17,2917,15914,965,813,1591,5183,4877,4724,3672
47653:17,302,654,76,616,58,8,866,84,29
6137:866,1762,1424,530,431,2185,5542,6011,2953,4996
20908:7037,8,6387,1913,15914,14961,14593,13704,807,10778
26108:8,813,17,302,654,76,616,58,866,84
22906:5303,17,7029,6491,6353,5581,5169,3897,3599,766
49809:10333,1243,17,302,654,76,616,58,8,866
12934:3516,17,4993,12727,3517,11834,11223,7132,6434,6340
4934:224,1352,10041,2880,1527,7160,27070,17,302,654
17117:5287,1243,17,302,654,76,616,58,8,866
6737:8,327,1287,1243,1987,1126,6894,119,364,1871
3820:378,1762,1424,530,431,2185,5542,6011,2953,4996
33374:33055,17,2917,813,302,654,76,616,58,8
22483:81,1462,1086,780,17,1023,394,656,999,356
11586:55062,1405,119,17,1614,1220,1693,1357,645,430
17606:17,1231,3231,1624,1960,490,3304,4967,2944,3144
40493:30646,8,17,302,654,76,616,58,866,84
3930:2597,296,17,2548,2172,86,73,303,66,754
4249:168,301,944,3,2512,1832,813,500,2139,131
4179:2816,7700,568,17,1424,530,2185,5542,6011,2953
13568:5048,1243,1240,4697,17,302,654,76,616,58
46084:965,17,302,654,76,616,58,8,866,84
13900:302,1762,431,891,398,1187,2162,4697,8213,1535
11865:17,302,1424,530,2185,5542,6011,2953,4996,1567
11428:17,3855,245,119,3233,58,190,4173,3376,236
2521:398,3753,454,866,754,1762,1744,1190,1187,2162
47310:8860,301,2917,5975,7556,7334,788,482,1212,4816
51195:100122,301,17,302,654,76,616,58,8,866
29558:301,3549,7029,3599,5363,19152,17,302,654,76
39005:224,11973,9581,8153,7422,7358,6674,6379,4825,4444
1408:17,302,944,3,2512,1832,813,500,2139,131
21514:698,5582,2917,17,302,654,76,616,58,8
7268:17,1424,530,2185,5542,6011,2953,4996,1567,1866
6555:654,431,891,398,73,1187,2162,86,692,2172
20443:31598,17,4904,194,2233,2302,1987,2193,496,1499
39556:17,495,1476,3223,4414,1305,179,1086,1549,3234
26174:17,2018,2338,6292,5638,2976,2626,7210,8118,1752
3319:3003,5287,848,5254,17480,13917,13567,11842,11718,10752
14865:65,866,4904,194,2233,2302,1987,2193,496,1499
34511:669,4173,17,302,654,76,616,58,8,866
5866:17,731,302,654,76,616,58,8,866,84
19847:354,4205,4032,17,1424,530,2185,5542,6011,2953
44370:17,1762,431,891,398,1187,2162,4697,8213,1578
4273:81,1476,554,3234,787,1462,363,245,1762,1140
32422:8,1243,4444,9581,6674,4357,3704,2110,11973,17
24695:9360,17,4541,302,654,76,616,58,8,866
32902:1055,17,302,654,76,616,58,8,866,84
12296:17,1190,48,2046,27500,21438,88,30094,1243,18704
20582:11741,17,1243,5237,1213,6007,5178,11153,2366,1598
24777:17,813,302,654,76,616,58,8,866,84
22568:17,1231,3231,1624,1960,490,3304,4967,2944,3144
34124:1348,17,1424,530,2185,5542,6011,2953,4996,1567
18186:1744,669,1762,431,891,398,2162,1231,3231,1624
1727:5315,68712,17,32,2917,162,1344,1102,813,803
4986:2139,692,2172,86,73,303,66,754,2018,5575
37443:698,11535,7006,13074,14444,3915,3864,17,302,654
5798:10427,17,875,114,103,1057,2657,496,1762,1987
9531:262,17,813,302,654,76,616,58,8,866
8104:8300,17,302,654,76,616,58,8,866,84
36315:2848,7029,3599,1382,3409,3191,11720,1180,786,521
24309:168,17,8725,4671,3159,2677,1243,1100,563,45
13596:17,3855,245,119,7624,3233,58,190,2168,1243
5015:17,2548,5117,4967,1065,2955,2233,774,813,710
31371:17,124,901,364,861,236,1102,138,902,1804
8924:13170,301,754,1762,1231,3231,1744,1187,2162,4904
6671:698,813,14237,1243,3847,2312,6901,11223,3148,17
15378:698,986,1243,1462,813,780,902,322,285,500
30282:17,409,3028,4627,3522,15,518,3448,650,254
31502:17,302,654,76,616,58,8,866,84,29
3002:1247,17,302,654,76,616,58,8,866,84
27902:81,15914,254,358,361,12471,7194,4932,2139,17
32185:226,1243,17,302,654,76,616,58,8,866
34347:16299,224,1243,17,302,654,76,616,58,8
47747:301,17,302,654,76,616,58,8,866,84
291:61628,16625,17,14626,5575,5363,7225,3223,4414,1305
3412:669,2917,6559,225,17,302,654,76,616,58
8130:226,1762,431,891,398,1187,2162,4697,8213,1578
32356:8,7225,6127,2292,17,302,654,76,616,58
22176:46215,16036,42511,224,827,813,7989,189,15914,15442
22983:17,692,2172,86,73,303,66,754,2018,5575
34293:9265,28686,23581,22889,22699,20846,20458,17925,17527,16852
2947:90863,224,2917,17,302,654,76,616,58,8
29607:17,813,546,254,65,2139,226,94,500,285
44343:33230,17,2917,302,654,76,616,58,8,866
30481:202,17,986,698,551,8546,835,6673,6451,6009
15625:17,11535,7006,2976,3915,3864,5638,1044,829,657
47511:1243,17,302,654,76,616,58,8,866,84
10040:17,168,1161,4173,5582,2265,6387,7235,3167,2685
4665:749,1348,866,692,2172,86,73,303,66,754
29458:1803,17,8870,6097,3915,8983,5607,3375,813,14237
18200:224,3599,7029,1161,813,86,5998,4904,496,780
5007:1405,46215,710,2548,5117,4967,1065,2955,2233,774
39865:17,302,654,76,616,58,8,866,84,29
2573:749,8868,14129,76,1424,530,2185,5542,6011,2953
27510:301,17,302,654,76,616,58,8,866,84
51695:97298,17,302,654,76,616,58,8,866,84
142:19984,296,18867,866,1424,530,5542,2953,1567,1866
2162:661,2012,301,5480,12722,719,813,8725,45,5612
14014:17,2917,1243,8213,20195,16288,15534,15522,15507,15157
25296:518,1614,1220,1693,1357,645,430,1937,1764,2233
2524:17,495,1476,3223,4414,1305,179,1086,1549,3234
25615:20241,67277,301,2917,17,302,654,76,616,58
40586:17,530,1180,4958,15141,14626,12859,12253,12223,11941
36258:7851,698,5582,1243,17,302,654,76,616,58
14863:866,1890,430,2018,5575,633,4904,4919,194,892
3921:698,827,986,1462,402,4993,447,124,322,162
15857:1039,17,73,86,493,268,2937,1822,2140,4904
3329:81,1243,1240,3374,6108,5381,5355,5048,4021,3599
44368:17,18239,2414,2265,2259,1387,901,500,361,96
30227:9916,17,6129,1876,1885,10474,2345,15573,9894,6894
926:116,7973,19963,866,1424,530,2185,5542,6011,2953
6881:17,3389,2935,813,4174,6127,6491,11671,18239,302
11835:17,1424,530,2185,5542,6011,2953,4996,1567,1866
30721:17,1884,302,654,76,616,58,8,866,84
23114:17,813,4627,8066,7800,246,6249,5582,5407,9088
28354:698,17,302,654,76,616,58,8,866,84
5502:1591,17,48106,30094,27977,27500,21438,21141,19152,18720
33615:518,17,1243,3549,5575,4146,815,1146,1162,9594
31499:17,813,2194,13501,11762,11333,10039,8384,8197,7471
1302:709,17,4174,194,2233,892,2369,510,449,1987
3551:47764,17,760,1966,4481,4171,6033,1936,1622,1243
9098:2614,301,20850,2310,2596,1756,4774,9435,13501,13726
23548:262,17,302,654,76,616,58,8,866,84
16838:5287,669,17,302,654,76,616,58,8,866
24286:17,1243,302,654,76,616,58,8,866,84
48465:2703,17,302,654,76,616,58,8,866,84
2154:2677,12657,5010,226,1231,3231,4904,944,3,496
37731:224,8870,8276,6759,6673,5598,5567,4756,4578,4522
838:8066,224,1243,1888,13523,1384,9088,246,7800,7029
627:17,1243,2917,813,15914,8881,18447,17429,17265,16776
18:17,2073,680,4326,965,5582,813,2917,4422,1161
1413:3250,116,899,1762,1424,530,431,2185,6011,2953
25036:17,302,654,76,616,58,8,866,84,29
25212:1243,17,302,654,76,616,58,8,866,84
35297:226,17,302,654,76,616,58,8,866,84
3374:17,2172,692,2733,262,3313,1086,472,1549,1511
38391:17,302,654,76,616,58,8,866,84,29
1163:1097,17,1359,1825,4372,375,302,654,76,616
22574:224,2917,1243,813,2318,5468,4308,7180,8009,2888
16776:866,3855,245,119,3233,1890,430,2018,633,5575
17097:17,931,1243,2583,1099,1382,947,899,8066,2215
30621:17,8011,5904,2292,1039,302,654,76,616,58
8877:9943,14202,24429,17,803,493,268,2937,2140,1624
13533:17,73,86,4174,4904,194,892,2233,2369,510
47568:302,17,654,76,616,58,8,866,84,29
5527:302,1527,124,901,364,861,236,1653,1550,1102
39291:14444,27125,25635,23610,22606,21735,20760,19033,17646,17567
54989:17,14998,4940,302,654,76,616,58,8,866
25069:79337,1243,17,302,654,76,616,58,8,866
10136:9722,17,944,3,2512,1832,813,500,2139,131
38466:96,17,302,654,76,616,58,8,866,84
3169:47872,36134,559,302,1762,1744,1190,1187,2162,4174
26410:698,5363,813,2917,1097,17,302,654,76,616
8788:8276,25946,116,76,1424,530,2185,5542,6011,2953
46253:17,554,302,654,76,616,58,8,866,84
12272:3256,427,17,2588,15201,15141,14700,14617,13273,965
4926:73168,302,4904,194,2233,2302,1987,2193,496,1499
15609:17,1231,3231,1624,1960,490,4967,3304,2944,3144
26732:301,754,1762,1744,1187,2162,500,2139,1243,1890
32477:947,8322,965,6559,17,302,654,76,616,58
38362:65,17,1476,554,3234,787,1462,363,245,1187
5817:3628,749,378,1424,530,2185,5542,6011,2953,4996
45284:2917,17,302,654,76,616,58,8,866,84
12480:6496,17,1140,2030,726,6,289,1243,3347,2168
10140:17,495,2917,1476,1161,965,5612,813,5363,7225
4184:199,19963,76,1424,530,2185,5542,6011,2953,4996
1457:322,17,1462,813,402,15914,4173,124,162,190
750:2369,2059,34508,76,1762,1424,530,431,6011,4996
13264:302,73,86,803,493,268,2937,1822,2140,1332
17053:224,14237,2917,2318,17,302,654,76,616,58
12807:14287,224,14237,17,302,654,76,616,58,8
7112:301,813,1243,7235,13895,13567,13312,11467,10267,9783
3478:8,1424,530,2185,5542,6011,2953,4996,1567,1866
22477:17,4541,302,654,76,616,58,8,866,84
8069:1372,698,1890,430,2018,5575,633,4919,4904,194
40489:10039,10600,9572,7585,6527,1784,1044,352,17,302
10371:17,813,1161,4173,40,500,262,2139,4907,6063
51615:17,302,654,76,616,58,8,866,84,29
12811:673,427,116,17,495,1476,3223,4414,1305,179
28306:17,813,4173,2685,302,654,76,616,58,8
30738:44666,46215,17,1205,1240,15914,2557,4018,6157,8130
1204:17,2265,1140,4268,103,239,3234,5961,4563,4536
31822:10492,25910,24568,22689,20806,18447,16258,15484,15398,13959
29620:17,1231,3231,1624,1960,490,3304,4967,2944,3144
2058:12597,17,15914,965,1243,4174,10641,9598,9203,8213
12568:17,302,654,76,616,58,8,866,84,29
27739:654,1762,692,2172,86,73,303,66,754,2018
2464:967,12883,654,1762,431,891,398,1187,2162,692
21670:28415,301,1243,17,302,654,76,616,58,8
19309:17,6450,875,1057,496,654,891,1187,947,302
1127:65,427,20505,669,189,4904,194,2193,496,1499
5478:226,15914,813,7029,965,3599,1243,1989,4991,827
53342:3176,15201,14700,14617,8150,4068,3539,3439,3256,3028
22465:17,1243,731,1344,3137,5767,1276,262,986,500
25412:224,17,302,654,76,616,58,8,866,84
9507:53415,17,4967,1551,2937,2268,1951,633,2733,656
15935:17,14626,15914,8058,21735,20760,19033,25635,14894,14750
4269:18867,1196,17,1424,530,2185,5542,6011,2953,4996
2812:22606,302,1762,431,891,398,1187,2162,803,4174
2080:16104,356,17,692,2172,86,73,303,66,754
37676:2178,224,5363,17,302,654,76,616,58,8
2604:367,17,327,1287,1987,1126,5731,560,2552,3631
15366:17,1424,530,2185,5542,6011,2953,4996,1567,1866
26628:669,32,162,1344,1102,1050,190,361,358,1578
680:559,65,17,692,2172,86,73,303,66,754
46513:31214,17,302,654,76,616,58,8,866,84
45346:49241,17,302,654,76,616,58,8,866,84
27480:669,17,302,654,76,616,58,8,866,84
5214:17,327,1287,2917,1987,1126,119,364,1243,813
31563:2318,301,2953,813,17,302,654,76,616,58
4641:5287,189,2880,11535,2917,1527,7006,1243,8199,7029
49643:5328,669,17,302,654,76,616,58,8,866
249:8483,91955,17,2403,2696,2714,1476,1827,554,3234
17440:41141,6901,301,1624,1960,3304,2944,3144,1444,2429
31023:18215,226,965,17,302,654,76,616,58,8
37380:301,965,17,302,654,76,616,58,8,866
1796:2166,2770,10012,650,73,86,692,303,66,754
8530:99733,2317,17,1476,3223,4414,1305,179,1086,1549
35212:698,500,17,302,654,76,616,58,8,866
11427:698,2944,17,302,654,76,616,58,8,866
25260:17,2917,1161,5582,15914,40,813,86,5998,4904
26021:698,875,1057,496,891,1187,947,1410,48,2162
10871:17,1267,673,302,654,76,616,58,8,866
13280:5542,17,5998,422,1614,1220,1693,1357,4904,73
9111:116,407,10046,302,803,493,268,2937,1822,2140
9024:650,17,813,1240,2976,9452,8011,6901,5638,4816
51479:698,17,302,654,76,616,58,8,866,84
7766:301,298,813,447,8870,12625,2917,1243,1913,2008
30647:698,17,302,654,76,616,58,8,866,84
17810:17,5363,1240,3376,1243,813,3549,5582,4650,7178
31345:17,813,302,654,76,616,58,8,866,84
16887:119,2059,302,3223,4414,1305,179,495,1086,1476
9173:866,114,103,2657,1890,1987,430,2018,5575,633
1559:5991,302,4174,4904,194,892,2233,2369,510,449
27148:103113,17,1243,8546,22699,21380,21055,20916,20881,20458
11996:8725,6503,2677,3159,4671,1100,661,563,17,302
6146:5605,23191,22980,19871,17990,15720,14885,13419,11941,11664
11419:1545,669,1762,1140,97,1109,780,358,1086,873
12235:1240,669,1424,530,2185,5542,6011,2953,4996,1567
33525:301,1243,17,302,654,76,616,58,8,866
20684:70,3599,813,965,7029,5363,2944,731,1344,3137
41871:8882,17,302,654,76,616,58,8,866,84
21570:28223,224,17,302,654,76,616,58,8,866
8863:2816,302,1762,431,891,398,73,1187,2162,86
632:17,813,1243,965,5582,3476,4856,4697,4422,5103
50835:17,3131,4880,2139,1164,302,654,76,616,58
41019:947,1243,17,302,654,76,616,58,8,866
35990:48724,301,1243,7680,2547,1989,5184,7548,805,669
3593:116,97,224,17,692,2172,86,73,303,66
18823:13449,17,813,4210,4288,3884,7231,114,302,654
8002:947,298,15914,14237,12625,8870,4627,3522,965,3028
13319:985,6491,6353,5581,5303,5169,3897,2675,1983,1794
7964:17,249,4708,3886,7827,377,414,714,5753,1145
43766:6901,17,7048,8873,2031,1435,2139,2008,4880,302
6843:2950,2048,65,669,5998,422,1624,1960,3304,2944
27124:17,302,654,76,616,58,8,866,84,29
23785:8213,2008,17,5509,1591,151,2194,299,9618,9847
40727:866,17,302,654,76,616,58,8,84,29
14522:2139,32,162,1344,1102,2917,482,40,1050,190
29424:709,17,2917,361,22,167,2172,535,1196,409
19244:301,2917,1243,17,302,654,76,616,58,8
2846:7655,16056,387,302,73,86,4174,4904,194,892
7140:2815,17,2160,30094,27977,27500,21438,2046,3265,18704
17813:17,813,598,6311,4907,10610,9598,14784,227,1161
41683:17,813,302,654,76,616,58,8,866,84
35510:226,482,17,302,654,76,616,58,8,866
30094:669,32,162,1344,1102,1050,190,361,358,1578
23907:84675,17,302,654,76,616,58,8,866,84
21030:17,1764,2193,40,500,262,2139,3546,302,654
21531:669,17,302,654,76,616,58,8,866,84
401:1009,19431,14202,616,1762,1424,530,431,2185,5542
7903:5048,2917,1243,17,302,654,76,616,58,8
25704:8,2917,4357,1709,17,302,654,76,616,58
9288:302,1287,1890,430,2018,5575,633,4919,4904,194
15715:1243,3093,3250,10792,1382,13838,508,94,17,302
34917:8,1243,17,302,654,76,616,58,866,84
16667:224,17,302,654,76,616,58,8,866,84
25842:2917,17,302,654,76,616,58,8,866,84
28386:17,162,3323,859,224,1424,4181,3223,1305,591
3628:4223,17,28686,23581,22889,22699,20846,20458,17925,17527
13380:224,813,1243,7680,1592,2547,669,415,225,17
36966:224,813,17,302,654,76,616,58,8,866
6933:17,5767,5612,7029,4627,3028,1845,3522,3599,1589
55455:102990,6503,17,302,654,76,616,58,8,866
223:119,167,559,224,73,86,490,5998,2172,422
9500:2139,1231,3231,4904,496,199,40,486,650,1050
47913:698,1243,4339,8066,17,302,654,76,616,58
25021:11127,17,302,654,76,616,58,8,866,84
18561:226,15914,1161,8066,574,17,302,654,76,616
4103:378,364,238,322,94,1890,409,2200,430,2018
30264:17,2917,3527,9567,9080,6143,5470,4187,3841,10244
50871:698,14237,2318,17,302,654,76,616,58,8
23073:24769,302,1890,430,2018,5575,633,4904,4919,194
35999:11626,9311,17,302,654,76,616,58,8,866
23670:8981,17,302,654,76,616,58,8,866,84
793:398,709,4756,866,431,891,1187,2162,692,2172
15860:17,5480,984,12722,719,1161,5538,13895,302,654
23127:17,4034,4205,2326,302,654,76,616,58,8
28981:866,17,302,654,76,616,58,8,84,29
14407:521,301,327,1287,1987,1126,1127,7029,3017,1389
7741:302,179,14186,17,1424,530,2185,5542,6011,2953
27341:95791,17,302,654,76,616,58,8,866,84
27289:301,17,302,654,76,616,58,8,866,84
35289:7859,4755,17,302,654,76,616,58,8,866
9896:17,1827,3389,859,62,402,483,356,1558,363
12540:1348,224,692,2172,86,73,303,66,754,2018
1783:7407,17,1424,530,2185,5542,6011,2953,4996,1567
46895:22708,17,302,654,76,616,58,8,866,84
8343:866,790,3389,1551,1449,114,859,1890,2917,2233
4687:866,1424,530,2185,5542,6011,2953,4996,1567,1866
27136:669,17,302,654,76,616,58,8,866,84
52145:17,302,654,76,616,58,8,866,84,29
6002:301,813,1243,1845,2917,1979,6673,5929,5598,5567
43934:17,1243,302,654,76,616,58,8,866,84
21967:698,1243,17,302,654,76,616,58,8,866
27338:1217,119,17,674,2265,16288,11633,1125,10455,6485
10543:8,2917,2259,2414,2265,18239,1387,901,500,361
26746:5287,17,302,654,76,616,58,8,866,84
48221:17,813,7210,21380,20760,15522,15182,14750,14626,13959
35429:17,302,654,76,616,58,8,866,84,29
44009:17,6759,2868,9480,7573,14758,6284,5025,12632,2361
3557:17,8009,14237,10610,447,2953,5550,1970,135,302
19019:901,116,17,1762,1140,97,1389,780,358,1086
10420:4021,1231,3231,1624,1960,490,4967,3304,2944,3144
19965:1287,17,813,774,2917,7700,15182,14750,14626,14155
20409:33884,17,302,654,76,616,58,8,866,84
38216:11623,17,302,654,76,616,58,8,866,84
803:17,6450,837,3389,521,189,1119,654,302,5582
45054:17,873,859,2917,1511,1086,402,999,2030,103
20360:729,16662,17,1424,530,5542,6011,2953,4996,1567
16524:301,813,3177,13567,10648,9024,8733,8252,8009,7235
40852:34647,17,302,654,76,616,58,8,866,84
11818:17,302,654,76,616,58,8,866,84,29
14906:81,403,5381,2022,18447,16258,15484,15398,13959,13267
34978:17,813,5363,7178,15522,15182,14750,14626,13959,13704
4816:669,15914,1794,766,985,14237,1683,1983,2675,3897
18211:60815,947,1762,431,891,398,1187,2162,4697,8213
8036:301,17,302,654,76,616,58,8,866,84
1787:1217,19442,76,1762,1424,530,431,2185,5542,6011
6601:17,18239,2414,2265,2259,1913,1387,1009,901,500
8603:25937,17,15914,1243,2944,1551,73,2848,1240,8276
19178:698,4627,3522,3028,813,17,302,654,76,616
23714:8,495,1476,3223,4414,1305,179,1086,1549,3234
13153:698,3546,500,17,302,654,76,616,58,8
46104:301,2917,1243,17,302,654,76,616,58,8
13444:1009,303,40,17,754,1762,1744,1187,2162,500
22165:3704,1527,1762,1140,97,1109,780,358,1086,873
3229:17,2369,1196,546,2618,518,1243,3028,4627,5509
28058:2512,17,1424,530,2185,5542,6011,2953,4996,1567
2447:76,1424,530,2185,5542,6011,2953,4996,1567,1866
28940:1243,17,302,654,76,616,58,8,866,84
15541:669,17,302,654,76,616,58,8,866,84
2713:13615,699,8,803,493,268,2937,1822,2140,4904
14151:698,16675,13241,8733,7901,2979,2714,1243,2254,2092
5398:17,7029,4993,3599,5363,2917,1348,6340,7917,10640
10078:16996,17,302,654,76,616,58,8,866,84
12360:116,285,302,495,1476,3223,4414,1305,179,1086
716:224,1845,2030,11333,10369,9594,7194,7178,7010,5350
7977:591,302,1890,430,2018,5575,633,4919,4904,194
42919:813,17,302,654,76,616,58,8,866,84
16929:224,1103,1116,1163,1240,1243,1339,10511,9691,1370
39188:17,254,358,361,7194,4932,2139,302,654,76
16641:6387,17,1762,431,891,398,1187,2162,4697,8213
10378:301,1243,17,302,654,76,616,58,8,866
35166:965,17,302,654,76,616,58,8,866,84
12532:17,1243,302,654,76,616,58,8,866,84
8134:2848,1913,698,1243,813,908,1551,2944,5575,692
16674:3250,17,803,493,268,2937,1822,2140,1614,1220
5640:17,3348,1970,302,654,76,616,58,8,866
25693:17,1243,1449,1551,6455,1435,10695,1074,1066,302
4951:44666,17,1205,15914,3977,4991,3348,5550,574,302
7519:2307,709,866,859,62,402,4967,6450,483,356
15166:17,6387,1913,40,500,262,2139,2158,6088,1677
21447:6872,669,1243,17,302,654,76,616,58,8
9946:224,17,302,654,76,616,58,8,866,84
14015:16034,17,302,654,76,616,58,8,866,84
9568:669,7622,311,17,302,654,76,616,58,8
53643:17,944,3,2512,1832,813,500,2139,131,2200
36948:20884,17,263,12876,2108,27500,21438,19152,18720,18704
17412:8,17,302,654,76,616,58,866,84,29
50846:669,17,302,654,76,616,58,8,866,84
32076:52490,17,302,654,76,616,58,8,866,84
46528:70,731,1344,3137,5767,780,1276,262,986,2241
2553:1091,2917,1243,813,17,302,654,76,616,58
6312:17,302,654,76,616,58,8,866,84,29
1044:1874,4288,17,1762,1535,62,803,226,2030,859
2384:17,2934,1119,654,302,2935,2917,182,496,131
7419:301,4940,14998,5582,2370,17,302,654,76,616
35211:224,1243,2675,10451,10094,8066,6774,6733,5791,5287
18306:220,1360,17,1424,530,2185,5542,6011,2953,4996
17267:17,2272,2007,4027,1587,1370,965,10511,9691,1339
1668:43182,15522,143,866,1424,530,2185,5542,6011,2953
46039:298,15201,14700,14617,8150,4068,3539,3439,3256,3176
33268:1243,17,302,654,76,616,58,8,866,84
44:2316,26042,97,669,1762,530,2953,4996,1567,1866
30417:39246,285,17,364,94,103,861,409,3028,1243
20120:17,2917,302,654,76,616,58,8,866,84
50342:64093,17,302,654,76,616,58,8,866,84
1412:2013,17,1762,1140,97,1109,780,358,1086,873
3431:698,5363,17,302,654,76,616,58,8,866
2626:116,699,2897,866,1762,1424,530,2185,5542,6011
32145:17,302,654,76,616,58,8,866,84,29
1236:65,17,4364,3028,1243,4627,1161,15914,4034,3522
28525:224,1890,430,2018,633,5575,4919,4904,194,690
29524:17,418,1403,1023,642,656,356,4181,1511,8055
11000:4616,698,30094,27977,27500,21438,21141,19152,18720,18704
25750:8,5582,17,302,654,76,616,58,866,84
33443:17,22308,20195,15507,15141,14626,12859,12253,12223,11941
29763:81,4034,1243,813,2265,17,302,654,76,616
22400:226,17,302,654,76,616,58,8,866,84
667:1405,37653,17,1614,1220,1693,1357,5567,645,430
2693:790,17,1243,3736,11524,7010,6943,5286,454,548
32919:17,1614,1220,1693,1357,596,645,430,1578,1937
28104:301,14226,9417,9265,6097,3211,1740,1147,17,302
50916:8077,2848,1243,17,302,654,76,616,58,8
26867:64825,17,302,654,76,616,58,8,866,84
8812:687,70,3374,4993,12471,5550,2048,7075,6455,2014
2924:224,965,1243,4173,2318,2685,1400,5468,7711,574
15782:17,1243,3549,8066,5287,2215,7048,219,302,654
3453:34138,101987,301,1243,16188,1740,2634,22365,7338,9417
8844:17,18239,2414,2265,2259,1387,901,500,361,96
46120:224,10834,7711,4308,2337,1205,719,463,168,17
12310:124,1109,8276,224,1762,431,891,398,2162,6450
8531:302,1762,530,431,2185,6011,2953,4996,1567,1866
43829:301,17,302,654,76,616,58,8,866,84
27180:17,4173,2064,302,654,76,616,58,8,866
35086:60900,1243,17,302,654,76,616,58,8,866
37924:65669,17,302,654,76,616,58,8,866,84
24999:81,70,17,302,654,76,616,58,8,866
17688:3915,226,364,238,322,94,1890,2200,430,2018
3139:17,813,254,358,361,7194,4932,2139,302,654
40647:36226,17,302,654,76,616,58,8,866,84
2325:866,803,493,268,2937,1822,908,3233,3234,1462
20807:698,1243,813,17,302,654,76,616,58,8
19554:224,1762,431,891,1187,2162,1231,3231,1960,490
6725:288,3155,17,495,1476,3223,4414,1305,179,1086
3752:17,1424,530,2185,5542,6011,2953,4996,1567,1866
10408:2548,14793,17,302,654,76,616,58,8,866
1140:302,58,76,530,2185,5542,6011,2953,4996,1567
26084:17,13704,10686,8100,7800,6599,4685,4627,4592,2059
9394:65,224,692,2172,86,73,303,66,754,2018
26312:17,273,114,859,15914,4181,568,892,45,1140
4104:866,1231,3231,4904,496,199,40,486,650,1890
11929:3137,1220,65,866,692,2172,86,73,303,66
17576:669,7225,17,302,654,76,616,58,8,866
15289:500,3376,11535,2917,7006,965,10610,5545,9800,10695
2385:17,1424,530,2185,5542,6011,2953,4996,1567,1866
7699:17,3632,2531,2241,1991,813,761,447,380,297
11554:1352,10041,2880,1527,6552,3847,9594,6793,6708,12133
245:81,17,302,654,76,616,58,8,866,84
43654:17,302,654,76,616,58,8,866,84,29
